,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
19,오이,223,다다기계통(100개),02,중품,05,100개,당일 (04/27),27333.0,1일전 (04/26),,1주일전 (04/20),20000.0,2주일전 (04/13),26333.0,1개월전,37867.0,1년전,25583.0,일평년,24683.0,2020-04-27
20,오이,223,취청(50개),03,상품,04,50개,당일 (04/27),16000.0,1일전 (04/26),,1주일전 (04/20),16333.0,2주일전 (04/13),16667.0,1개월전,23267.0,1년전,20667.0,일평년,20311.0,2020-04-27
21,오이,223,취청(50개),03,중품,05,50개,당일 (04/27),11667.0,1일전 (04/26),,1주일전 (04/20),11833.0,2주일전 (04/13),12333.0,1개월전,18533.0,1년전,16667.0,일평년,15844.0,2020-04-27
16,오이,223,가시계통(10kg),01,상품,04,10kg,당일 (04/28),15500.0,1일전 (04/27),15500.0,1주일전 (04/21),14000.0,2주일전 (04/14),15000.0,1개월전,15625.0,1년전,16750.0,일평년,17181.0,2020-04-28
17,오이,223,가시계통(10kg),01,중품,05,10kg,당일 (04/28),12000.0,1일전 (04/27),12000.0,1주일전 (04/21),10500.0,2주일전 (04/14),11500.0,1개월전,12125.0,1년전,13250.0,일평년,13403.0,2020-04-28
18,오이,223,다다기계통(100개),02,상품,04,100개,당일 (04/28),38667.0,1일전 (04/27),33000.0,1주일전 (04/21),28333.0,2주일전 (04/14),29667.0,1개월전,43750.0,1년전,30417.0,일평년,31733.0,2020-04-28
19,오이,223,다다기계통(100개),02,중품,05,100개,당일 (04/28),33333.0,1일전 (04/27),27333.0,1주일전 (04/21),22667.0,2주일전 (04/14),23667.0,1개월전,37750.0,1년전,25583.0,일평년,24544.0,2020-04-28
20,오이,223,취청(50개),03,상품,04,50개,당일 (04/28),16667.0,1일전 (04/27),16000.0,1주일전 (04/21),15667.0,2주일전 (04/14),17000.0,1개월전,23083.0,1년전,20667.0,일평년,20139.0,2020-04-28
21,오이,223,취청(50개),03,중품,05,50개,당일 (04/28),12333.0,1일전 (04/27),11667.0,1주일전 (04/21),11167.0,2주일전 (04/14),12667.0,1개월전,18417.0,1년전,16667.0,일평년,15661.0,2020-04-28
16,오이,223,가시계통(10kg),01,상품,04,10kg,당일 (04/29),14500.0,1일전 (04/28),15500.0,1주일전 (04/22),15000.0,2주일전 (04/15),,1개월전,15625.0,1년전,17300.0,일평년,17175.0,2020-04-29
17,오이,223,가시계통(10kg),01,중품,05,10kg,당일 (04/29),11000.0,1일전 (04/28),12000.0,1주일전 (04/22),11500.0,2주일전 (04/15),,1개월전,12125.0,1년전,13800.0,일평년,13397.0,2020-04-29
18,오이,223,다다기계통(100개),02,상품,04,100개,당일 (04/29),33667.0,1일전 (04/28),38667.0,1주일전 (04/22),30667.0,2주일전 (04/15),,1개월전,43750.0,1년전,32533.0,일평년,32039.0,2020-04-29
19,오이,223,다다기계통(100개),02,중품,05,100개,당일 (04/29),29000.0,1일전 (04/28),33333.0,1주일전 (04/22),25000.0,2주일전 (04/15),,1개월전,37750.0,1년전,27667.0,일평년,24883.0,2020-04-29
20,오이,223,취청(50개),03,상품,04,50개,당일 (04/29),17667.0,1일전 (04/28),16667.0,1주일전 (04/22),15333.0,2주일전 (04/15),,1개월전,23083.0,1년전,21467.0,일평년,20244.0,2020-04-29
21,오이,223,취청(50개),03,중품,05,50개,당일 (04/29),13333.0,1일전 (04/28),12333.0,1주일전 (04/22),10833.0,2주일전 (04/15),,1개월전,18417.0,1년전,17400.0,일평년,15906.0,2020-04-29
16,오이,223,가시계통(10kg),01,상품,04,10kg,당일 (04/30),,1일전 (04/29),14500.0,1주일전 (04/23),16000.0,2주일전 (04/16),15000.0,1개월전,15625.0,1년전,17300.0,일평년,17175.0,2020-04-30
17,오이,223,가시계통(10kg),01,중품,05,10kg,당일 (04/30),,1일전 (04/29),11000.0,1주일전 (04/23),12500.0,2주일전 (04/16),11500.0,1개월전,12125.0,1년전,13800.0,일평년,13397.0,2020-04-30
