,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/18),,1일전 (05/17),,1주일전 (05/11),14000.0,2주일전 (05/04),16800.0,1개월전,10275.0,1년전,4028.0,일평년,6954.0,2020-05-18
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/18),,1일전 (05/17),,1주일전 (05/11),12000.0,2주일전 (05/04),14600.0,1개월전,8050.0,1년전,3058.0,일평년,5749.0,2020-05-18
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/19),11200.0,1일전 (05/18),10000.0,1주일전 (05/12),10200.0,2주일전 (05/05),,1개월전,,1년전,,일평년,7878.0,2020-05-19
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/19),9000.0,1일전 (05/18),8200.0,1주일전 (05/12),8300.0,2주일전 (05/05),,1개월전,,1년전,,일평년,6540.0,2020-05-19
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/19),,1일전 (05/18),,1주일전 (05/12),13000.0,2주일전 (05/05),,1개월전,10275.0,1년전,4028.0,일평년,7414.0,2020-05-19
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/19),,1일전 (05/18),,1주일전 (05/12),11000.0,2주일전 (05/05),,1개월전,8050.0,1년전,3058.0,일평년,6149.0,2020-05-19
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/20),11200.0,1일전 (05/19),11200.0,1주일전 (05/13),10000.0,2주일전 (05/06),10200.0,1개월전,,1년전,,일평년,8005.0,2020-05-20
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/20),9000.0,1일전 (05/19),9000.0,1주일전 (05/13),8200.0,2주일전 (05/06),8500.0,1개월전,,1년전,,일평년,6600.0,2020-05-20
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/20),,1일전 (05/19),,1주일전 (05/13),,2주일전 (05/06),18200.0,1개월전,10480.0,1년전,3982.0,일평년,7831.0,2020-05-20
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/20),,1일전 (05/19),,1주일전 (05/13),,2주일전 (05/06),16200.0,1개월전,8260.0,1년전,3014.0,일평년,6507.0,2020-05-20
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/21),12400.0,1일전 (05/20),11200.0,1주일전 (05/14),10000.0,2주일전 (05/07),9800.0,1개월전,,1년전,,일평년,7998.0,2020-05-21
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/21),10400.0,1일전 (05/20),9000.0,1주일전 (05/14),8200.0,2주일전 (05/07),8100.0,1개월전,,1년전,,일평년,6578.0,2020-05-21
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/21),,1일전 (05/20),,1주일전 (05/14),,2주일전 (05/07),17000.0,1개월전,10820.0,1년전,4040.0,일평년,7900.0,2020-05-21
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/21),,1일전 (05/20),,1주일전 (05/14),,2주일전 (05/07),15000.0,1개월전,8600.0,1년전,3062.0,일평년,6561.0,2020-05-21
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/22),12400.0,1일전 (05/21),12400.0,1주일전 (05/15),10200.0,2주일전 (05/08),10200.0,1개월전,,1년전,,일평년,7973.0,2020-05-22
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/22),10400.0,1일전 (05/21),10400.0,1주일전 (05/15),8400.0,2주일전 (05/08),8400.0,1개월전,,1년전,,일평년,6555.0,2020-05-22
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/22),,1일전 (05/21),,1주일전 (05/15),,2주일전 (05/08),16500.0,1개월전,11280.0,1년전,4040.0,일평년,7920.0,2020-05-22
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/22),,1일전 (05/21),,1주일전 (05/15),,2주일전 (05/08),14500.0,1개월전,9080.0,1년전,3058.0,일평년,6579.0,2020-05-22
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/23),,1일전 (05/22),12400.0,1주일전 (05/16),,2주일전 (05/09),,1개월전,,1년전,,일평년,7973.0,2020-05-23
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/23),,1일전 (05/22),10400.0,1주일전 (05/16),,2주일전 (05/09),,1개월전,,1년전,,일평년,6555.0,2020-05-23
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/25),11600.0,1일전 (05/24),,1주일전 (05/18),10000.0,2주일전 (05/11),10100.0,1개월전,,1년전,4170.0,일평년,6602.0,2020-05-25
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/25),9600.0,1일전 (05/24),,1주일전 (05/18),8200.0,2주일전 (05/11),8200.0,1개월전,,1년전,3060.0,일평년,5317.0,2020-05-25
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/25),,1일전 (05/24),,1주일전 (05/18),,2주일전 (05/11),14000.0,1개월전,13000.0,1년전,,일평년,11850.0,2020-05-25
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/25),,1일전 (05/24),,1주일전 (05/18),,2주일전 (05/11),12000.0,1개월전,10800.0,1년전,,일평년,10150.0,2020-05-25
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/26),11600.0,1일전 (05/25),11600.0,1주일전 (05/19),11200.0,2주일전 (05/12),10200.0,1개월전,,1년전,4170.0,일평년,6512.0,2020-05-26
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/26),9600.0,1일전 (05/25),9600.0,1주일전 (05/19),9000.0,2주일전 (05/12),8300.0,1개월전,,1년전,3060.0,일평년,5220.0,2020-05-26
2,배추,211,월동(10kg),06,상품,04,10kg,당일 (05/26),,1일전 (05/25),,1주일전 (05/19),,2주일전 (05/12),13000.0,1개월전,13000.0,1년전,,일평년,11880.0,2020-05-26
3,배추,211,월동(10kg),06,중품,05,10kg,당일 (05/26),,1일전 (05/25),,1주일전 (05/19),,2주일전 (05/12),11000.0,1개월전,10800.0,1년전,,일평년,10180.0,2020-05-26
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/27),11400.0,1일전 (05/26),11600.0,1주일전 (05/20),11200.0,2주일전 (05/13),10000.0,1개월전,,1년전,4196.0,일평년,6395.0,2020-05-27
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/27),9400.0,1일전 (05/26),9600.0,1주일전 (05/20),9000.0,2주일전 (05/13),8200.0,1개월전,,1년전,3084.0,일평년,5097.0,2020-05-27
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/28),11600.0,1일전 (05/27),11400.0,1주일전 (05/21),12400.0,2주일전 (05/14),10000.0,1개월전,,1년전,4180.0,일평년,6303.0,2020-05-28
1,배추,211,봄(10kg),01,중품,05,10kg,당일 (05/28),9600.0,1일전 (05/27),9400.0,1주일전 (05/21),10400.0,2주일전 (05/14),8200.0,1개월전,,1년전,3064.0,일평년,5003.0,2020-05-28
0,배추,211,봄(10kg),01,상품,04,10kg,당일 (05/29),11200.0,1일전 (05/28),11600.0,1주일전 (05/22),12400.0,2주일전 (05/15),10200.0,1개월전,,1년전,4184.0,일평년,6231.0,2020-05-29
