,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/15),4000.0,1일전 (05/14),3900.0,1주일전 (05/08),3500.0,2주일전 (05/01),,1개월전,3650.0,1년전,4188.0,일평년,3956.0,2020-05-15
10,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/16),,1일전 (05/15),5000.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,4725.0,1년전,5308.0,일평년,5067.0,2020-05-16
11,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/16),,1일전 (05/15),4000.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,3650.0,1년전,4188.0,일평년,3956.0,2020-05-16
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/18),5000.0,1일전 (05/17),,1주일전 (05/11),4600.0,2주일전 (05/04),5400.0,1개월전,4850.0,1년전,4825.0,일평년,4891.0,2020-05-18
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/18),4000.0,1일전 (05/17),,1주일전 (05/11),3400.0,2주일전 (05/04),4300.0,1개월전,3750.0,1년전,3665.0,일평년,3776.0,2020-05-18
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/19),5000.0,1일전 (05/18),5000.0,1주일전 (05/12),4800.0,2주일전 (05/05),,1개월전,4850.0,1년전,4825.0,일평년,4866.0,2020-05-19
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/19),4000.0,1일전 (05/18),4000.0,1주일전 (05/12),3600.0,2주일전 (05/05),,1개월전,3750.0,1년전,3665.0,일평년,3754.0,2020-05-19
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/20),5000.0,1일전 (05/19),5000.0,1주일전 (05/13),5100.0,2주일전 (05/06),4600.0,1개월전,4900.0,1년전,4800.0,일평년,4845.0,2020-05-20
13,얼갈이배추,215,얼갈이배추(4kg),00,중품,05,4kg,당일 (05/20),4000.0,1일전 (05/19),4000.0,1주일전 (05/13),3900.0,2주일전 (05/06),3500.0,1개월전,3800.0,1년전,3652.0,일평년,3724.0,2020-05-20
12,얼갈이배추,215,얼갈이배추(4kg),00,상품,04,4kg,당일 (05/21),5100.0,1일전 (05/20),5000.0,1주일전 (05/14),5000.0,2주일전 (05/07),4600.0,1개월전,5080.0,1년전,4788.0,일평년,4856.0,2020-05-21
