,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
31,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/24),,1일전 (05/23),,1주일전 (05/17),,2주일전 (05/10),12200.0,1개월전,12640.0,1년전,,일평년,,2018-05-24
30,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (05/25),,1일전 (05/24),,1주일전 (05/18),,2주일전 (05/11),16600.0,1개월전,17160.0,1년전,,일평년,,2018-05-25
31,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (05/25),,1일전 (05/24),,1주일전 (05/18),,2주일전 (05/11),12200.0,1개월전,12760.0,1년전,,일평년,,2018-05-25
26,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (12/17),28600.0,1일전 (12/16),,1주일전 (12/10),,2주일전 (12/03),,1개월전,,1년전,26400.0,일평년,26315.0,2018-12-17
27,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (12/17),24600.0,1일전 (12/16),,1주일전 (12/10),,2주일전 (12/03),,1개월전,,1년전,20800.0,일평년,21015.0,2018-12-17
26,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (12/18),28400.0,1일전 (12/17),28600.0,1주일전 (12/11),,2주일전 (12/04),,1개월전,,1년전,26400.0,일평년,26455.0,2018-12-18
27,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (12/18),24400.0,1일전 (12/17),24600.0,1주일전 (12/11),,2주일전 (12/04),,1개월전,,1년전,20800.0,일평년,21155.0,2018-12-18
26,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (12/19),29000.0,1일전 (12/18),28400.0,1주일전 (12/12),,2주일전 (12/05),,1개월전,,1년전,26480.0,일평년,26670.0,2018-12-19
27,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (12/19),24800.0,1일전 (12/18),24400.0,1주일전 (12/12),,2주일전 (12/05),,1개월전,,1년전,20880.0,일평년,21370.0,2018-12-19
26,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (12/20),29600.0,1일전 (12/19),29000.0,1주일전 (12/13),,2주일전 (12/06),,1개월전,,1년전,26480.0,일평년,26800.0,2018-12-20
27,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (12/20),25600.0,1일전 (12/19),24800.0,1주일전 (12/13),,2주일전 (12/06),,1개월전,,1년전,20880.0,일평년,21500.0,2018-12-20
26,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (12/21),30000.0,1일전 (12/20),29600.0,1주일전 (12/14),,2주일전 (12/07),,1개월전,,1년전,26240.0,일평년,26850.0,2018-12-21
27,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (12/21),25800.0,1일전 (12/20),25600.0,1주일전 (12/14),,2주일전 (12/07),,1개월전,,1년전,20720.0,일평년,21550.0,2018-12-21
26,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (12/22),,1일전 (12/21),30000.0,1주일전 (12/15),,2주일전 (12/08),,1개월전,,1년전,26240.0,일평년,26850.0,2018-12-22
27,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (12/22),,1일전 (12/21),25800.0,1주일전 (12/15),,2주일전 (12/08),,1개월전,,1년전,20720.0,일평년,21550.0,2018-12-22
26,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (12/24),28800.0,1일전 (12/23),,1주일전 (12/17),28600.0,2주일전 (12/10),,1개월전,,1년전,26000.0,일평년,27430.0,2018-12-24
27,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (12/24),24600.0,1일전 (12/23),,1주일전 (12/17),24600.0,2주일전 (12/10),,1개월전,,1년전,20600.0,일평년,22100.0,2018-12-24
26,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (12/25),,1일전 (12/24),28800.0,1주일전 (12/18),28400.0,2주일전 (12/11),,1개월전,,1년전,26000.0,일평년,27430.0,2018-12-25
27,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (12/25),,1일전 (12/24),24600.0,1주일전 (12/18),24400.0,2주일전 (12/11),,1개월전,,1년전,20600.0,일평년,22100.0,2018-12-25
26,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (12/26),26600.0,1일전 (12/25),,1주일전 (12/19),29000.0,2주일전 (12/12),,1개월전,,1년전,25840.0,일평년,27455.0,2018-12-26
27,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (12/26),22400.0,1일전 (12/25),,1주일전 (12/19),24800.0,2주일전 (12/12),,1개월전,,1년전,20480.0,일평년,22115.0,2018-12-26
26,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (12/27),24800.0,1일전 (12/26),26600.0,1주일전 (12/20),29600.0,2주일전 (12/13),,1개월전,,1년전,25600.0,일평년,27365.0,2018-12-27
27,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (12/27),20600.0,1일전 (12/26),22400.0,1주일전 (12/20),25600.0,2주일전 (12/13),,1개월전,,1년전,20320.0,일평년,22045.0,2018-12-27
26,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (12/28),22800.0,1일전 (12/27),24800.0,1주일전 (12/21),30000.0,2주일전 (12/14),,1개월전,,1년전,25360.0,일평년,27210.0,2018-12-28
27,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (12/28),18600.0,1일전 (12/27),20600.0,1주일전 (12/21),25800.0,2주일전 (12/14),,1개월전,,1년전,20160.0,일평년,21910.0,2018-12-28
26,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (12/29),,1일전 (12/28),22800.0,1주일전 (12/22),,2주일전 (12/15),,1개월전,,1년전,25360.0,일평년,27210.0,2018-12-29
27,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (12/29),,1일전 (12/28),18600.0,1주일전 (12/22),,2주일전 (12/15),,1개월전,,1년전,20160.0,일평년,21910.0,2018-12-29
26,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (12/31),25200.0,1일전 (12/30),,1주일전 (12/24),28800.0,2주일전 (12/17),28600.0,1개월전,,1년전,25200.0,일평년,27280.0,2018-12-31
27,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (12/31),20800.0,1일전 (12/30),,1주일전 (12/24),24600.0,2주일전 (12/17),24600.0,1개월전,,1년전,20000.0,일평년,21980.0,2018-12-31
26,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (01/01),,1일전 (12/31),25200.0,1주일전 (12/25),,2주일전 (12/18),28400.0,1개월전,,1년전,25200.0,일평년,27280.0,2019-01-01
27,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (01/01),,1일전 (12/31),20800.0,1주일전 (12/25),,2주일전 (12/18),24400.0,1개월전,,1년전,20000.0,일평년,21980.0,2019-01-01
28,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (01/02),25200.0,1일전 (01/01),,1주일전 (12/26),26600.0,2주일전 (12/19),29000.0,1개월전,,1년전,25200.0,일평년,27373.0,2019-01-02
29,딸기,226,딸기(2kg),00,중품,05,2kg,당일 (01/02),20800.0,1일전 (01/01),,1주일전 (12/26),22400.0,2주일전 (12/19),24800.0,1개월전,,1년전,20000.0,일평년,21933.0,2019-01-02
28,딸기,226,딸기(2kg),00,상품,04,2kg,당일 (01/03),24400.0,1일전 (01/02),25200.0,1주일전 (12/27),24800.0,2주일전 (12/20),29600.0,1개월전,,1년전,25200.0,일평년,27333.0,2019-01-03
