,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/06),56800.0,1일전 (05/05),,1주일전 (04/29),56000.0,2주일전 (04/22),54200.0,1개월전,25480.0,1년전,45325.0,일평년,45815.0,2020-05-06
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/06),51800.0,1일전 (05/05),,1주일전 (04/29),51000.0,2주일전 (04/22),49000.0,1개월전,21120.0,1년전,39150.0,일평년,40410.0,2020-05-06
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/07),55200.0,1일전 (05/06),56800.0,1주일전 (04/30),,2주일전 (04/23),55200.0,1개월전,30920.0,1년전,45100.0,일평년,45927.0,2020-05-07
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/07),50200.0,1일전 (05/06),51800.0,1주일전 (04/30),,2주일전 (04/23),50000.0,1개월전,26200.0,1년전,38960.0,일평년,40507.0,2020-05-07
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/08),55400.0,1일전 (05/07),55200.0,1주일전 (05/01),,2주일전 (04/24),55200.0,1개월전,36480.0,1년전,44780.0,일평년,46220.0,2020-05-08
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/08),50400.0,1일전 (05/07),50200.0,1주일전 (05/01),,2주일전 (04/24),50000.0,1개월전,31520.0,1년전,38720.0,일평년,40813.0,2020-05-08
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/09),,1일전 (05/08),55400.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,36480.0,1년전,44780.0,일평년,46220.0,2020-05-09
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/09),,1일전 (05/08),50400.0,1주일전 (05/02),,2주일전 (04/25),,1개월전,31520.0,1년전,38720.0,일평년,40813.0,2020-05-09
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/11),54000.0,1일전 (05/10),,1주일전 (05/04),54600.0,2주일전 (04/27),54800.0,1개월전,54350.0,1년전,43350.0,일평년,46837.0,2020-05-11
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/11),49000.0,1일전 (05/10),,1주일전 (05/04),49600.0,2주일전 (04/27),49600.0,1개월전,48600.0,1년전,37250.0,일평년,41430.0,2020-05-11
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/12),54600.0,1일전 (05/11),54000.0,1주일전 (05/05),,2주일전 (04/28),56600.0,1개월전,54350.0,1년전,43350.0,일평년,47450.0,2020-05-12
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/12),49600.0,1일전 (05/11),49000.0,1주일전 (05/05),,2주일전 (04/28),51400.0,1개월전,48600.0,1년전,37250.0,일평년,42043.0,2020-05-12
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/13),53800.0,1일전 (05/12),54600.0,1주일전 (05/06),56800.0,2주일전 (04/29),56000.0,1개월전,54240.0,1년전,43360.0,일평년,47927.0,2020-05-13
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/13),48800.0,1일전 (05/12),49600.0,1주일전 (05/06),51800.0,2주일전 (04/29),51000.0,1개월전,48600.0,1년전,37240.0,일평년,42687.0,2020-05-13
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/14),53400.0,1일전 (05/13),53800.0,1주일전 (05/07),55200.0,2주일전 (04/30),,1개월전,54280.0,1년전,43720.0,일평년,48847.0,2020-05-14
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/14),48400.0,1일전 (05/13),48800.0,1주일전 (05/07),50200.0,2주일전 (04/30),,1개월전,48840.0,1년전,37400.0,일평년,43593.0,2020-05-14
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/15),48400.0,1일전 (05/14),53400.0,1주일전 (05/08),55400.0,2주일전 (05/01),,1개월전,54200.0,1년전,44000.0,일평년,49693.0,2020-05-15
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/15),44000.0,1일전 (05/14),48400.0,1주일전 (05/08),50400.0,2주일전 (05/01),,1개월전,48800.0,1년전,37540.0,일평년,43987.0,2020-05-15
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/16),,1일전 (05/15),48400.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,54200.0,1년전,44000.0,일평년,49693.0,2020-05-16
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/16),,1일전 (05/15),44000.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,48800.0,1년전,37540.0,일평년,43987.0,2020-05-16
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/18),47400.0,1일전 (05/17),,1주일전 (05/11),54000.0,2주일전 (05/04),54600.0,1개월전,53450.0,1년전,46650.0,일평년,51017.0,2020-05-18
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/18),43000.0,1일전 (05/17),,1주일전 (05/11),49000.0,2주일전 (05/04),49600.0,1개월전,48250.0,1년전,39925.0,일평년,44050.0,2020-05-18
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/19),48800.0,1일전 (05/18),47400.0,1주일전 (05/12),54600.0,2주일전 (05/05),,1개월전,53450.0,1년전,46650.0,일평년,51477.0,2020-05-19
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/19),43800.0,1일전 (05/18),43000.0,1주일전 (05/12),49600.0,2주일전 (05/05),,1개월전,48250.0,1년전,39925.0,일평년,44350.0,2020-05-19
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/20),47400.0,1일전 (05/19),48800.0,1주일전 (05/13),53800.0,2주일전 (05/06),56800.0,1개월전,53600.0,1년전,47120.0,일평년,51773.0,2020-05-20
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/20),42400.0,1일전 (05/19),43800.0,1주일전 (05/13),48800.0,2주일전 (05/06),51800.0,1개월전,48400.0,1년전,40380.0,일평년,44587.0,2020-05-20
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/21),45200.0,1일전 (05/20),47400.0,1주일전 (05/14),53400.0,2주일전 (05/07),55200.0,1개월전,53880.0,1년전,47680.0,일평년,51913.0,2020-05-21
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/21),40000.0,1일전 (05/20),42400.0,1주일전 (05/14),48400.0,2주일전 (05/07),50200.0,1개월전,48680.0,1년전,40980.0,일평년,44753.0,2020-05-21
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/22),44200.0,1일전 (05/21),45200.0,1주일전 (05/15),48400.0,2주일전 (05/08),55400.0,1개월전,54280.0,1년전,48200.0,일평년,52020.0,2020-05-22
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/22),39400.0,1일전 (05/21),40000.0,1주일전 (05/15),44000.0,2주일전 (05/08),50400.0,1개월전,49080.0,1년전,41480.0,일평년,44873.0,2020-05-22
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/23),,1일전 (05/22),44200.0,1주일전 (05/16),,2주일전 (05/09),,1개월전,54280.0,1년전,48200.0,일평년,52020.0,2020-05-23
17,감자,152,수미(20kg),01,중품,05,20kg,당일 (05/23),,1일전 (05/22),39400.0,1주일전 (05/16),,2주일전 (05/09),,1개월전,49080.0,1년전,41480.0,일평년,44873.0,2020-05-23
16,감자,152,수미(20kg),01,상품,04,20kg,당일 (05/25),41400.0,1일전 (05/24),,1주일전 (05/18),47400.0,2주일전 (05/11),54000.0,1개월전,55450.0,1년전,44300.0,일평년,48543.0,2020-05-25
