,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/18),12800.0,1일전 (05/17),,1주일전 (05/11),12800.0,2주일전 (05/04),13600.0,1개월전,13750.0,1년전,14600.0,일평년,13923.0,2020-05-18
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/19),15800.0,1일전 (05/18),15900.0,1주일전 (05/12),16000.0,2주일전 (05/05),,1개월전,16550.0,1년전,18400.0,일평년,17407.0,2020-05-19
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/19),12800.0,1일전 (05/18),12800.0,1주일전 (05/12),13200.0,2주일전 (05/05),,1개월전,13750.0,1년전,14600.0,일평년,13953.0,2020-05-19
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/20),16600.0,1일전 (05/19),15800.0,1주일전 (05/13),15600.0,2주일전 (05/06),16800.0,1개월전,16520.0,1년전,18360.0,일평년,17437.0,2020-05-20
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/20),13600.0,1일전 (05/19),12800.0,1주일전 (05/13),12800.0,2주일전 (05/06),13800.0,1개월전,13720.0,1년전,14560.0,일평년,14013.0,2020-05-20
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/21),16000.0,1일전 (05/20),16600.0,1주일전 (05/14),15600.0,2주일전 (05/07),14900.0,1개월전,16440.0,1년전,18320.0,일평년,17430.0,2020-05-21
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/21),13300.0,1일전 (05/20),13600.0,1주일전 (05/14),12600.0,2주일전 (05/07),12200.0,1개월전,13640.0,1년전,14480.0,일평년,13967.0,2020-05-21
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/22),16200.0,1일전 (05/21),16000.0,1주일전 (05/15),15600.0,2주일전 (05/08),14100.0,1개월전,16160.0,1년전,18240.0,일평년,17423.0,2020-05-22
15,수박,221,수박(1개),00,중품,05,1개,당일 (05/22),13500.0,1일전 (05/21),13300.0,1주일전 (05/15),12600.0,2주일전 (05/08),11300.0,1개월전,13360.0,1년전,14320.0,일평년,14000.0,2020-05-22
12,수박,221,수박(1개),00,상품,04,1개,당일 (05/23),,1일전 (05/22),16200.0,1주일전 (05/16),,2주일전 (05/09),,1개월전,16160.0,1년전,18240.0,일평년,17423.0,2020-05-23
13,수박,221,수박(1개),00,중품,05,1개,당일 (05/23),,1일전 (05/22),13500.0,1주일전 (05/16),,2주일전 (05/09),,1개월전,13360.0,1년전,14320.0,일평년,14000.0,2020-05-23
14,수박,221,수박(1개),00,상품,04,1개,당일 (05/25),16200.0,1일전 (05/24),,1주일전 (05/18),15900.0,2주일전 (05/11),15600.0,1개월전,15450.0,1년전,18000.0,일평년,17403.0,2020-05-25
