,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/13),7800.0,1일전 (05/12),8000.0,1주일전 (05/06),12200.0,2주일전 (04/29),14200.0,1개월전,12900.0,1년전,3764.0,일평년,4923.0,2020-05-13
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/14),8400.0,1일전 (05/13),10000.0,1주일전 (05/07),13000.0,2주일전 (04/30),,1개월전,15720.0,1년전,4960.0,일평년,6111.0,2020-05-14
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/14),6600.0,1일전 (05/13),7800.0,1주일전 (05/07),10800.0,2주일전 (04/30),,1개월전,13380.0,1년전,3928.0,일평년,5002.0,2020-05-14
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/15),8600.0,1일전 (05/14),8400.0,1주일전 (05/08),11800.0,2주일전 (05/01),,1개월전,16275.0,1년전,5192.0,일평년,6277.0,2020-05-15
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/15),6800.0,1일전 (05/14),6600.0,1주일전 (05/08),9600.0,2주일전 (05/01),,1개월전,13925.0,1년전,4116.0,일평년,5101.0,2020-05-15
2,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/16),,1일전 (05/15),8600.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,16275.0,1년전,5192.0,일평년,6277.0,2020-05-16
3,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/16),,1일전 (05/15),6800.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,13925.0,1년전,4116.0,일평년,5101.0,2020-05-16
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/18),8600.0,1일전 (05/17),,1주일전 (05/11),10200.0,2주일전 (05/04),16200.0,1개월전,15925.0,1년전,6280.0,일평년,6647.0,2020-05-18
5,양배추,212,양배추(8kg),00,중품,05,8kg,당일 (05/18),6900.0,1일전 (05/17),,1주일전 (05/11),8200.0,2주일전 (05/04),14200.0,1개월전,13450.0,1년전,4910.0,일평년,5357.0,2020-05-18
4,양배추,212,양배추(8kg),00,상품,04,8kg,당일 (05/19),7600.0,1일전 (05/18),8600.0,1주일전 (05/12),10000.0,2주일전 (05/05),,1개월전,15925.0,1년전,6280.0,일평년,6793.0,2020-05-19
