,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/15),127000.0,1일전 (05/14),127000.0,1주일전 (05/08),127000.0,2주일전 (05/01),,1개월전,131400.0,1년전,143000.0,일평년,110467.0,2020-05-15
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/16),,1일전 (05/15),205486.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,205257.0,1년전,221943.0,일평년,190552.0,2020-05-16
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/16),,1일전 (05/15),195429.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,195143.0,1년전,209600.0,일평년,178514.0,2020-05-16
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/16),,1일전 (05/15),127000.0,1주일전 (05/09),,2주일전 (05/02),,1개월전,131400.0,1년전,143000.0,일평년,110467.0,2020-05-16
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/18),205486.0,1일전 (05/17),,1주일전 (05/11),205486.0,2주일전 (05/04),204114.0,1개월전,204971.0,1년전,221943.0,일평년,191010.0,2020-05-18
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/18),195429.0,1일전 (05/17),,1주일전 (05/11),195429.0,2주일전 (05/04),193714.0,1개월전,194786.0,1년전,209600.0,일평년,178971.0,2020-05-18
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/18),127000.0,1일전 (05/17),,1주일전 (05/11),127000.0,2주일전 (05/04),127000.0,1개월전,130900.0,1년전,143000.0,일평년,110533.0,2020-05-18
4,콩,141,흰 콩(국산)(40kg),01,상품,04,40kg,당일 (05/19),205486.0,1일전 (05/18),205486.0,1주일전 (05/12),205486.0,2주일전 (05/05),,1개월전,204971.0,1년전,221943.0,일평년,191124.0,2020-05-19
5,콩,141,흰 콩(국산)(40kg),01,중품,05,40kg,당일 (05/19),195429.0,1일전 (05/18),195429.0,1주일전 (05/12),195429.0,2주일전 (05/05),,1개월전,194786.0,1년전,209600.0,일평년,179086.0,2020-05-19
6,콩,141,흰 콩(수입)(35kg),03,중품,05,35kg,당일 (05/19),127000.0,1일전 (05/18),127000.0,1주일전 (05/12),127000.0,2주일전 (05/05),,1개월전,130900.0,1년전,143000.0,일평년,110550.0,2020-05-19
