,품목명,품목코드,품종명,품종코드,"상태(상품, 중품)",상태코드,단위,일자(조회일자),조회일자 가격,1일전 일자(조회일자 기준),1일전 가격,1주일전 일자(조회일자 기준),1주일전 가격,2주일전 일자(조회일자 기준),2주일전 가격,1개월전 일자(조회일자 기준),1개월전 가격,1년전 일자(조회일자 기준),1년전 가격,평년일자,평년 가격,날짜
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (06/02),9800.0,1일전 (06/01),10400.0,1주일전 (05/26),8000.0,2주일전 (05/19),7700.0,1개월전,8175.0,1년전,9150.0,일평년,7970.0,2020-06-02
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (06/03),11600.0,1일전 (06/02),12400.0,1주일전 (05/27),10600.0,2주일전 (05/20),10400.0,1개월전,10575.0,1년전,12000.0,일평년,10520.0,2020-06-03
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (06/03),9000.0,1일전 (06/02),9800.0,1주일전 (05/27),8000.0,2주일전 (05/20),7700.0,1개월전,8175.0,1년전,9240.0,일평년,8047.0,2020-06-03
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (06/04),11800.0,1일전 (06/03),11600.0,1주일전 (05/28),10400.0,2주일전 (05/21),11400.0,1개월전,10580.0,1년전,12080.0,일평년,10557.0,2020-06-04
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (06/04),9200.0,1일전 (06/03),9000.0,1주일전 (05/28),7800.0,2주일전 (05/21),8700.0,1개월전,8140.0,1년전,9320.0,일평년,8073.0,2020-06-04
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (06/05),11300.0,1일전 (06/04),11800.0,1주일전 (05/29),11600.0,2주일전 (05/22),12400.0,1개월전,10700.0,1년전,12160.0,일평년,10573.0,2020-06-05
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (06/05),8600.0,1일전 (06/04),9200.0,1주일전 (05/29),9000.0,2주일전 (05/22),9600.0,1개월전,8250.0,1년전,9440.0,일평년,8120.0,2020-06-05
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (06/06),,1일전 (06/05),11300.0,1주일전 (05/30),,2주일전 (05/23),,1개월전,10700.0,1년전,12160.0,일평년,10573.0,2020-06-06
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (06/06),,1일전 (06/05),8600.0,1주일전 (05/30),,2주일전 (05/23),,1개월전,8250.0,1년전,9440.0,일평년,8120.0,2020-06-06
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (06/08),12000.0,1일전 (06/07),,1주일전 (06/01),13000.0,2주일전 (05/25),11000.0,1개월전,9860.0,1년전,11750.0,일평년,10860.0,2020-06-08
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (06/08),9200.0,1일전 (06/07),,1주일전 (06/01),10400.0,2주일전 (05/25),8400.0,1개월전,7340.0,1년전,9150.0,일평년,8447.0,2020-06-08
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (06/09),11200.0,1일전 (06/08),12000.0,1주일전 (06/02),12400.0,2주일전 (05/26),10600.0,1개월전,9825.0,1년전,11750.0,일평년,11033.0,2020-06-09
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (06/09),8400.0,1일전 (06/08),9200.0,1주일전 (06/02),9800.0,2주일전 (05/26),8000.0,1개월전,7275.0,1년전,9150.0,일평년,8567.0,2020-06-09
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (06/10),11200.0,1일전 (06/09),11200.0,1주일전 (06/03),11600.0,2주일전 (05/27),10600.0,1개월전,9825.0,1년전,11560.0,일평년,11073.0,2020-06-10
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (06/10),8400.0,1일전 (06/09),8400.0,1주일전 (06/03),9000.0,2주일전 (05/27),8000.0,1개월전,7275.0,1년전,8960.0,일평년,8583.0,2020-06-10
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (06/11),11200.0,1일전 (06/10),11200.0,1주일전 (06/04),11800.0,2주일전 (05/28),10400.0,1개월전,9560.0,1년전,11120.0,일평년,10960.0,2020-06-11
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (06/11),8400.0,1일전 (06/10),8400.0,1주일전 (06/04),9200.0,2주일전 (05/28),7800.0,1개월전,7040.0,1년전,8520.0,일평년,8523.0,2020-06-11
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (06/12),11200.0,1일전 (06/11),11200.0,1주일전 (06/05),11300.0,2주일전 (05/29),11600.0,1개월전,9220.0,1년전,10840.0,일평년,10833.0,2020-06-12
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (06/12),8400.0,1일전 (06/11),8400.0,1주일전 (06/05),8600.0,2주일전 (05/29),9000.0,1개월전,6700.0,1년전,8240.0,일평년,8433.0,2020-06-12
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (06/13),,1일전 (06/12),11200.0,1주일전 (06/06),,2주일전 (05/30),,1개월전,9220.0,1년전,10840.0,일평년,10833.0,2020-06-13
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (06/13),,1일전 (06/12),8400.0,1주일전 (06/06),,2주일전 (05/30),,1개월전,6700.0,1년전,8240.0,일평년,8433.0,2020-06-13
4,시금치,213,시금치(4kg),00,상품,04,4kg,당일 (06/15),13000.0,1일전 (06/14),,1주일전 (06/08),12000.0,2주일전 (06/01),13000.0,1개월전,9300.0,1년전,10050.0,일평년,10470.0,2020-06-15
5,시금치,213,시금치(4kg),00,중품,05,4kg,당일 (06/15),10400.0,1일전 (06/14),,1주일전 (06/08),9200.0,2주일전 (06/01),10400.0,1개월전,6780.0,1년전,7450.0,일평년,8083.0,2020-06-15
